t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
559015,-49.18092,3377,0,255,255,65535,0,raw_only,2
560267,-49.290943,0,0,255,255,65535,0,raw_only,2
561520,-49.400967,4095,0,255,255,65535,0,raw_only,2
562767,-49.51099,735,0,255,255,65535,0,raw_only,2
564014,-49.621014,740,0,255,255,65535,0,raw_only,2
565260,-49.731037,745,0,255,255,65535,0,raw_only,2
566528,-49.841061,750,0,255,255,65535,0,raw_only,2
567767,-49.951084,756,0,255,255,65535,0,raw_only,2
569014,-50.061108,760,0,255,255,65535,0,raw_only,2
570260,-50.171131,765,0,255,255,65535,0,raw_only,2
571520,-50.281155,770,0,255,255,65535,0,raw_only,2
572768,-50.391178,774,0,255,255,65535,0,raw_only,2
574015,-50.501202,781,0,255,255,65535,0,raw_only,2
